inst_code,inst_name,type,DIST,PLACE,COED,branch_ code,OC_BO YS,OC_GIR LS,SC_BOY S,SC_GIR LS,ST_BOY S,ST_GIR LS,BCA_B OYS,BCA_GI RLS,BCB_B OYS,BCB_GI RLS,BCC_B OYS,BCC_GI RLS,BCD_B OYS,BCD_GI RLS,BCE_B OYS,BCE_GI RLS,OC_EWS_B OYS,OC_EWS_GI RLS,Year
ALTS,"ANANTHA LAKSHMI INST OF
TECHNOLOGY AND SCI",PVT,ATP,ANANTAPURAMU,COED,CSE,52508.0,60992.0,129830.0,129830.0,119944.0,119944.0,99105.0,99105.0,77375.0,77431.0,52508.0,60992.0,98397.0,98397.0,72035.0,73773.0,74113.0,58988.0,2019.0
ALTS,"ANANTHA LAKSHMI INST OF
TECHNOLOGY AND SCI",PVT,ATP,ANANTAPURAMU,COED,ECE,76996.0,76996.0,114852.0,130508.0,86668.0,96732.0,107509.0,114434.0,95008.0,95008.0,76996.0,128811.0,114116.0,125603.0,112123.0,112123.0,95455.0,97025.0,2019.0
ALTS,"ANANTHA LAKSHMI INST OF
TECHNOLOGY AND SCI",PVT,ATP,ANANTAPURAMU,COED,EEE,112381.0,112381.0,117291.0,117291.0,128484.0,128484.0,116120.0,116120.0,124684.0,124684.0,112381.0,112381.0,128854.0,128854.0,112381.0,125271.0,145124.0,112517.0,2019.0
ALTS,"ANANTHA LAKSHMI INST OF
TECHNOLOGY AND SCI",PVT,ATP,ANANTAPURAMU,COED,MEC,108192.0,108192.0,110301.0,110301.0,130406.0,130406.0,129362.0,129362.0,113137.0,123850.0,108192.0,108192.0,125829.0,125829.0,127623.0,127623.0,77955.0,115167.0,2019.0
AMRN,"A.M.REDDY MEMORIAL COLL. OF
ENGINEERING",PVT,GTR,NARSARAOPET,COED,AGR,119578.0,119578.0,119948.0,119948.0,119578.0,119578.0,119578.0,119578.0,119578.0,119578.0,119578.0,119578.0,119578.0,119578.0,119578.0,119578.0,83506.0,85987.0,2019.0
AMRN,"A.M.REDDY MEMORIAL COLL. OF
ENGINEERING",PVT,GTR,NARSARAOPET,COED,CIV,123631.0,123631.0,123631.0,123631.0,123631.0,123631.0,123631.0,123631.0,123631.0,123631.0,123631.0,123631.0,123631.0,123631.0,123631.0,123631.0,104696.0,85987.0,2019.0
AMRN,"A.M.REDDY MEMORIAL COLL. OF
ENGINEERING",PVT,GTR,NARSARAOPET,COED,CSE,118479.0,129794.0,123589.0,129794.0,118479.0,129794.0,118479.0,129794.0,118479.0,129794.0,118479.0,129794.0,118479.0,129794.0,118479.0,129794.0,129360.0,116875.0,2019.0
AMRN,"A.M.REDDY MEMORIAL COLL. OF
ENGINEERING",PVT,GTR,NARSARAOPET,COED,ECE,118515.0,118515.0,130495.0,130495.0,118515.0,118515.0,118515.0,118515.0,127629.0,127629.0,118515.0,118515.0,118515.0,118515.0,118515.0,118515.0,104696.0,85987.0,2019.0
AMRN,"A.M.REDDY MEMORIAL COLL. OF
ENGINEERING",PVT,GTR,NARSARAOPET,COED,EEE,130056.0,130085.0,130056.0,130085.0,130056.0,130085.0,130110.0,130110.0,130150.0,130159.0,115259.0,116858.0,130146.0,130146.0,130056.0,130085.0,104696.0,85987.0,2019.0
AMRN,"A.M.REDDY MEMORIAL COLL. OF
ENGINEERING",PVT,GTR,NARSARAOPET,COED,MEC,126352.0,126352.0,126352.0,126352.0,126352.0,126352.0,126352.0,126352.0,126352.0,126352.0,126352.0,126352.0,126352.0,126352.0,126352.0,126352.0,104696.0,85987.0,2019.0
ANCP,"ANNAMACHARYA COLLEGE OF
PHARMACY",PVT,KDP,RAJAMPETA,COED,PHM,111194.0,111194.0,111194.0,111194.0,111194.0,111194.0,111194.0,111194.0,111194.0,111194.0,111194.0,111194.0,111194.0,111194.0,111194.0,111194.0,89378.0,85987.0,2019.0
ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-
SELF FINANCE",SF,GTR,GUNTUR,COED,CIV,37632.0,46446.0,67278.0,89777.0,103098.0,103098.0,123700.0,123700.0,65711.0,101913.0,58457.0,58457.0,40651.0,81801.0,114025.0,114025.0,83533.0,113220.0,2019.0
ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-
SELF FINANCE",SF,GTR,GUNTUR,COED,CSE,14398.0,19414.0,35804.0,74814.0,83552.0,83552.0,33107.0,33107.0,35501.0,71664.0,14398.0,19414.0,26299.0,30931.0,34404.0,39928.0,18801.0,23716.0,2019.0
ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-
SELF FINANCE",SF,GTR,GUNTUR,COED,ECE,14481.0,22666.0,35853.0,66370.0,58578.0,58845.0,26529.0,39288.0,42855.0,42855.0,14481.0,22666.0,27744.0,31683.0,51619.0,51619.0,21316.0,34468.0,2019.0
ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-
SELF FINANCE",SF,GTR,GUNTUR,COED,EEE,25824.0,25824.0,80704.0,80704.0,130287.0,130287.0,64999.0,109850.0,123262.0,123262.0,25824.0,25824.0,52202.0,52202.0,52681.0,52681.0,74387.0,80113.0,2019.0
ANCUSF,"ANU COLLEGE OF ENGG TECHNOLOGY-
SELF FINANCE",SF,GTR,GUNTUR,COED,MEC,21805.0,21805.0,86168.0,118939.0,117576.0,117576.0,46333.0,92256.0,59388.0,68953.0,60003.0,60003.0,44018.0,47139.0,56189.0,56189.0,116402.0,89941.0,2019.0
ANIL,"ANIL NEERUKONDA INSTITUTE OF
TECHNOLOGY AND SCI",PVT,VSP,"BHEEMUNIPATNA
M",COED,CHE,94627.0,94627.0,104530.0,104530.0,94627.0,100272.0,119011.0,119011.0,128538.0,128538.0,94627.0,94627.0,94627.0,94627.0,94627.0,97127.0,104889.0,55435.0,2019.0
ANIL,"ANIL NEERUKONDA INSTITUTE OF
TECHNOLOGY AND SCI",PVT,VSP,"BHEEMUNIPATNA
M",COED,CIV,47426.0,47426.0,86953.0,100941.0,118855.0,118855.0,99315.0,99315.0,60168.0,106462.0,47426.0,47426.0,58604.0,65739.0,54784.0,54784.0,42776.0,69433.0,2019.0
ANIL,"ANIL NEERUKONDA INSTITUTE OF
TECHNOLOGY AND SCI",PVT,VSP,"BHEEMUNIPATNA
M",COED,CSE,8172.0,9214.0,48492.0,76214.0,79108.0,110887.0,18691.0,18691.0,12639.0,18132.0,8172.0,63371.0,9910.0,9910.0,24821.0,24821.0,8402.0,9166.0,2019.0
ANIL,"ANIL NEERUKONDA INSTITUTE OF
TECHNOLOGY AND SCI",PVT,VSP,"BHEEMUNIPATNA
M",COED,ECE,10555.0,15430.0,79247.0,79247.0,89084.0,119076.0,30868.0,30868.0,22853.0,26446.0,61742.0,61742.0,17066.0,20360.0,40465.0,128432.0,11388.0,16619.0,2019.0
ANIL,"ANIL NEERUKONDA INSTITUTE OF
TECHNOLOGY AND SCI",PVT,VSP,"BHEEMUNIPATNA
M",COED,EEE,20465.0,29091.0,121021.0,125640.0,111309.0,121231.0,122472.0,123094.0,108741.0,129763.0,20465.0,74036.0,54217.0,54217.0,56176.0,100347.0,72845.0,76436.0,2019.0
ANIL,"ANIL NEERUKONDA INSTITUTE OF
TECHNOLOGY AND SCI",PVT,VSP,"BHEEMUNIPATNA
M",COED,INF,18450.0,20825.0,122088.0,122088.0,122147.0,130181.0,41040.0,46064.0,47217.0,50037.0,123198.0,123198.0,25202.0,25202.0,93793.0,107700.0,20346.0,20559.0,2019.0
ANIL,"ANIL NEERUKONDA INSTITUTE OF
TECHNOLOGY AND SCI",PVT,VSP,"BHEEMUNIPATNA
M",COED,MEC,17936.0,57046.0,128707.0,128707.0,121557.0,126405.0,79001.0,79001.0,99753.0,106789.0,45426.0,57046.0,42286.0,98606.0,126937.0,129281.0,69685.0,64122.0,2019.0
ANNP,ST.ANNS COLLEGE OF PHARAMACY,PVT,PKS,CHIRALA,COED,PHM,36216.0,36216.0,36216.0,36216.0,36216.0,36216.0,36216.0,36216.0,36216.0,36216.0,36216.0,36216.0,36216.0,36216.0,36216.0,36216.0,104696.0,85987.0,2019.0
ANSN,"ST. ANNS COLLEGE OF ENGG. AND
TECHNOLOGY",PVT,PKS,CHIRALA,COED,CIV,102544.0,107457.0,130403.0,130403.0,118302.0,118302.0,129918.0,129918.0,106363.0,114047.0,102544.0,107457.0,115747.0,115747.0,102544.0,107457.0,101785.0,101947.0,2019.0
ANSN,"ST. ANNS COLLEGE OF ENGG. AND
TECHNOLOGY",PVT,PKS,CHIRALA,COED,CSE,53030.0,53030.0,119123.0,119123.0,122123.0,122123.0,128886.0,128886.0,80675.0,80675.0,87629.0,87629.0,129633.0,129633.0,90250.0,119474.0,71553.0,59713.0,2019.0
ANSN,"ST. ANNS COLLEGE OF ENGG. AND
TECHNOLOGY",PVT,PKS,CHIRALA,COED,ECE,95265.0,95265.0,130309.0,130309.0,110401.0,110401.0,124624.0,124624.0,129696.0,129696.0,95265.0,123136.0,124902.0,124902.0,124168.0,124168.0,127364.0,125352.0,2019.0
ANSN,"ST. ANNS COLLEGE OF ENGG. AND
TECHNOLOGY",PVT,PKS,CHIRALA,COED,EEE,127430.0,127430.0,127430.0,127430.0,127430.0,127430.0,127430.0,127430.0,127430.0,127430.0,127430.0,127430.0,127430.0,127430.0,127430.0,127430.0,131509.0,118973.0,2019.0
ANSN,"ST. ANNS COLLEGE OF ENGG. AND
TECHNOLOGY",PVT,PKS,CHIRALA,COED,MEC,97465.0,102737.0,130460.0,130460.0,116150.0,128570.0,97465.0,126558.0,97465.0,102737.0,97465.0,102737.0,118823.0,118823.0,97465.0,102737.0,98676.0,116289.0,2019.0
ANUPSF,"ANU COLL OF PHARMACEUTICAL
SCIENCES",SF,GTR,GUNTUR,COED,PHM,45709.0,95715.0,114495.0,114495.0,45709.0,95715.0,123406.0,123406.0,116612.0,116612.0,45709.0,95715.0,120766.0,120766.0,45709.0,95715.0,45334.0,85987.0,2019.0
ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGINEERING",SF,EG,RAJAHMUNDRY,COED,CIV,130056.0,130085.0,130056.0,130260.0,130056.0,130085.0,130056.0,130085.0,130056.0,130085.0,24385.0,54178.0,130056.0,130085.0,130056.0,130085.0,111651.0,60899.0,2019.0
ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGINEERING",SF,EG,RAJAHMUNDRY,COED,CSE,22447.0,27371.0,126303.0,126303.0,87764.0,87764.0,90819.0,90819.0,60655.0,83635.0,98663.0,98663.0,31532.0,49264.0,37193.0,37193.0,31570.0,32594.0,2019.0
ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGINEERING",SF,EG,RAJAHMUNDRY,COED,ECE,45586.0,45586.0,116106.0,116106.0,130407.0,130407.0,84872.0,88682.0,85279.0,85279.0,45586.0,45586.0,56747.0,60777.0,65607.0,65607.0,47653.0,48350.0,2019.0
ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGINEERING",SF,EG,RAJAHMUNDRY,COED,MEC,51064.0,51064.0,118861.0,124738.0,66927.0,109444.0,116639.0,116639.0,129230.0,129230.0,125939.0,125939.0,129660.0,129660.0,51064.0,123299.0,105238.0,78983.0,2019.0
APCS,ADITYA PHARMACY COLLEGE,PVT,EG,PEDDAPURAM,COED,PHM,107166.0,107166.0,107166.0,107166.0,107166.0,107166.0,107166.0,107166.0,107166.0,107166.0,107166.0,107166.0,107166.0,107166.0,107166.0,107166.0,103359.0,85987.0,2019.0
ARMN,"A M REDDY MEMORIAL COLL. OF
PHARMACY",PVT,GTR,NARSARAOPET,COED,PHM,95980.0,95980.0,95980.0,95980.0,95980.0,95980.0,95980.0,95980.0,95980.0,95980.0,95980.0,95980.0,95980.0,95980.0,95980.0,95980.0,104696.0,85987.0,2019.0
ASCW,"AUDISANKARA COLLEGE OF ENGG FOR
WOMEN",PVT,NLR,GUDUR,GIRLS,CSE,87926.0,77981.0,122085.5,81477.0,127591.0,77981.0,124210.0,123974.0,121348.0,77981.0,106901.0,104221.0,112851.0,77981.0,116709.5,77981.0,104696.0,85987.0,2019.0
ASIP,"AMRITA SAI INST. OF SCIENCE AND
TECHNOLOGY",PVT,KRI,PARITALA,COED,CIV,117824.0,117824.0,120003.0,120003.0,117824.0,117824.0,117824.0,117824.0,117824.0,117824.0,117824.0,117824.0,117824.0,117824.0,117824.0,117824.0,104696.0,85987.0,2019.0
ASIP,"AMRITA SAI INST. OF SCIENCE AND
TECHNOLOGY",PVT,KRI,PARITALA,COED,CSE,69232.0,79441.0,125608.0,125608.0,104068.0,104068.0,128516.0,129523.0,129065.0,129065.0,87411.0,87411.0,123278.0,123278.0,81636.0,81636.0,89067.0,90430.0,2019.0
ASIP,"AMRITA SAI INST. OF SCIENCE AND
TECHNOLOGY",PVT,KRI,PARITALA,COED,ECE,126202.0,126202.0,128891.0,130131.0,126202.0,126202.0,126226.0,126226.0,126202.0,129783.0,126202.0,126202.0,126202.0,126202.0,126202.0,129309.0,125345.0,117236.0,2019.0
ASIP,"AMRITA SAI INST. OF SCIENCE AND
TECHNOLOGY",PVT,KRI,PARITALA,COED,EEE,122409.0,122409.0,126605.0,126605.0,122409.0,122409.0,122409.0,122409.0,122409.0,122409.0,122409.0,122409.0,123284.0,123284.0,122409.0,122409.0,125685.0,109940.0,2019.0
ASIP,"AMRITA SAI INST. OF SCIENCE AND
TECHNOLOGY",PVT,KRI,PARITALA,COED,MEC,127861.0,127861.0,129201.0,129201.0,129347.0,129991.0,127861.0,127861.0,127861.0,127861.0,127861.0,127861.0,127861.0,127861.0,127861.0,127861.0,115053.0,124894.0,2019.0
ASIT,AUDI SANKARA INST OF TECHNOLOGY,PVT,NLR,GUDUR,COED,CSE,105237.0,105237.0,123083.0,127584.0,124386.0,124386.0,125003.0,128527.0,128259.0,128259.0,105237.0,127120.0,113683.0,118343.0,129152.0,129152.0,118864.0,107748.0,2019.0
ASIT,AUDI SANKARA INST OF TECHNOLOGY,PVT,NLR,GUDUR,COED,ECE,92282.0,100288.0,118080.0,118080.0,104293.0,110400.0,116825.0,116825.0,92282.0,117347.0,119534.0,119534.0,127637.0,127637.0,124495.0,124495.0,128997.0,101560.0,2019.0
ASKC,"A S K COLLEGE OF TECHNOLOGY
MANAGEMENT",PVT,VSP,ANAKAPALLE,COED,CIV,125590.0,125590.0,125590.0,125590.0,125590.0,125590.0,125590.0,125590.0,125590.0,125590.0,125590.0,125590.0,125590.0,125590.0,125590.0,125590.0,104696.0,85987.0,2019.0
ASKC,"A S K COLLEGE OF TECHNOLOGY
MANAGEMENT",PVT,VSP,ANAKAPALLE,COED,CSE,63899.0,63899.0,103146.0,103146.0,85307.0,85307.0,63899.0,63899.0,63899.0,115987.0,63899.0,63899.0,114234.0,114234.0,124489.0,124489.0,104696.0,85987.0,2019.0
ASKC,"A S K COLLEGE OF TECHNOLOGY
MANAGEMENT",PVT,VSP,ANAKAPALLE,COED,ECE,104714.0,104714.0,120511.0,124933.0,104714.0,104714.0,104714.0,104714.0,104714.0,104714.0,104714.0,104714.0,107746.0,107746.0,104714.0,104714.0,104696.0,85987.0,2019.0
ASKC,"A S K COLLEGE OF TECHNOLOGY
MANAGEMENT",PVT,VSP,ANAKAPALLE,COED,MEC,120411.0,120411.0,120411.0,120411.0,120411.0,120411.0,120411.0,120411.0,120411.0,120411.0,120411.0,120411.0,120411.0,120411.0,120411.0,120411.0,104696.0,85987.0,2019.0
ASNT,A S N PHARMACY COLLEGE,PVT,GTR,TENALI,COED,PHM,93072.0,93072.0,93072.0,93072.0,93072.0,93072.0,93072.0,93072.0,93072.0,93072.0,93072.0,93072.0,93072.0,93072.0,93072.0,93072.0,104696.0,85987.0,2019.0
ASNW,A S N WOMENS ENGINEERING COLLEGE,PVT,GTR,TENALI,GIRLS,CSE,87926.0,75871.0,122085.5,129120.0,127591.0,118389.0,124210.0,116902.0,121348.0,111115.0,106901.0,94943.0,112851.0,112843.0,116709.5,118014.0,104696.0,119039.0,2019.0
ASNW,A S N WOMENS ENGINEERING COLLEGE,PVT,GTR,TENALI,GIRLS,ECE,87926.0,122656.0,122085.5,122656.0,127591.0,122656.0,124210.0,122656.0,121348.0,122656.0,106901.0,104221.0,112851.0,122656.0,116709.5,122656.0,104696.0,85987.0,2019.0
ASVR,SVR ENGINEERING COLLEGE,PVT,KNL,NANDYAL,COED,CIV,130056.0,130085.0,130056.0,130085.0,130056.0,130085.0,130056.0,130085.0,130150.0,130159.0,125302.0,103229.0,130056.0,130085.0,130056.0,130085.0,127255.0,85987.0,2019.0
ASVR,SVR ENGINEERING COLLEGE,PVT,KNL,NANDYAL,COED,CSE,84953.0,84953.0,121476.0,121476.0,87506.0,114359.0,107935.0,126915.0,127559.0,127559.0,84953.0,84953.0,127381.0,127381.0,90909.0,90909.0,124420.0,107640.0,2019.0
ASVR,SVR ENGINEERING COLLEGE,PVT,KNL,NANDYAL,COED,ECE,111289.0,111289.0,115833.0,117433.0,114440.0,121039.0,126060.0,126060.0,127093.0,127093.0,111289.0,111289.0,111289.0,111289.0,123322.0,126741.0,105935.0,102457.0,2019.0
ASVR,SVR ENGINEERING COLLEGE,PVT,KNL,NANDYAL,COED,EEE,118878.0,118878.0,130572.0,130572.0,120722.0,120722.0,118878.0,118878.0,118878.0,118878.0,118878.0,118878.0,123887.0,123887.0,118878.0,118878.0,121395.0,122573.0,2019.0
ASVR,SVR ENGINEERING COLLEGE,PVT,KNL,NANDYAL,COED,MEC,130056.0,130056.0,130056.0,130056.0,130056.0,130056.0,130110.0,130110.0,130056.0,130056.0,95644.0,130056.0,130146.0,130146.0,130056.0,130056.0,104696.0,85987.0,2019.0
AUCE,"A U COLLEGE OF ENGG.
VISAKHAPATNAM",UNIV,VSP,VISAKHAPATNAM,COED,BIO,20972.0,20972.0,20972.0,103998.0,92492.0,92492.0,23738.0,23738.0,41753.0,103855.0,20972.0,20972.0,35868.0,35868.0,20972.0,20972.0,22147.0,85987.0,2019.0
AUCE,"A U COLLEGE OF ENGG.
VISAKHAPATNAM",UNIV,VSP,VISAKHAPATNAM,COED,CER,8981.0,8981.0,81323.0,81323.0,90139.0,90139.0,8981.0,37061.0,31088.0,31088.0,8981.0,8981.0,22964.0,38912.0,8981.0,8981.0,18605.0,35940.0,2019.0
AUCE,"A U COLLEGE OF ENGG.
VISAKHAPATNAM",UNIV,VSP,VISAKHAPATNAM,COED,CHE,9430.0,9430.0,26996.0,34598.0,21692.0,111384.0,10151.0,10151.0,9430.0,12913.0,9430.0,9430.0,12440.0,12440.0,21124.0,21124.0,13495.0,16330.0,2019.0
AUCE,"A U COLLEGE OF ENGG.
VISAKHAPATNAM",UNIV,VSP,VISAKHAPATNAM,COED,CIV,7533.0,7533.0,21299.0,21299.0,28755.0,28755.0,9606.0,9606.0,12600.0,12600.0,7533.0,7533.0,8193.0,8193.0,7533.0,19657.0,11881.0,9277.0,2019.0
AUCE,"A U COLLEGE OF ENGG.
VISAKHAPATNAM",UNIV,VSP,VISAKHAPATNAM,COED,CPE,7523.0,7523.0,46124.0,46124.0,7523.0,7523.0,15623.0,15623.0,17929.0,56481.0,7523.0,7523.0,7523.0,7523.0,54654.0,54654.0,19876.0,85987.0,2019.0
AUCE,"A U COLLEGE OF ENGG.
VISAKHAPATNAM",UNIV,VSP,VISAKHAPATNAM,COED,CSE,2562.0,2562.0,10985.0,12319.0,16167.0,17112.0,2773.0,4757.0,3102.0,3102.0,3316.0,3316.0,2599.0,2599.0,2562.0,4734.0,2784.0,1831.0,2019.0
AUCE,"A U COLLEGE OF ENGG.
VISAKHAPATNAM",UNIV,VSP,VISAKHAPATNAM,COED,ECE,6380.0,6380.0,12985.0,12985.0,27308.0,27308.0,6380.0,9184.0,6380.0,6380.0,6380.0,6380.0,6380.0,6380.0,6380.0,6380.0,2954.0,3716.0,2019.0
AUCE,"A U COLLEGE OF ENGG.
VISAKHAPATNAM",UNIV,VSP,VISAKHAPATNAM,COED,EEE,4614.0,4614.0,21917.0,21917.0,29005.0,29005.0,6876.0,6876.0,8561.0,8561.0,4614.0,4614.0,5688.0,5688.0,6465.0,6465.0,6806.0,7761.0,2019.0
AUCE,"A U COLLEGE OF ENGG.
VISAKHAPATNAM",UNIV,VSP,VISAKHAPATNAM,COED,GIN,18853.0,18853.0,90052.0,98619.0,103544.0,126900.0,28197.0,29691.0,53353.0,65661.0,18853.0,18853.0,26491.0,26491.0,127019.0,127019.0,32385.0,27858.0,2019.0
AUCE,"A U COLLEGE OF ENGG.
VISAKHAPATNAM",UNIV,VSP,VISAKHAPATNAM,COED,IST,11235.0,13576.0,52044.0,52044.0,68135.0,89225.0,88745.0,88745.0,38256.0,88547.0,11235.0,13576.0,23315.0,23315.0,52761.0,92898.0,66763.0,55110.0,2019.0
AUCE,"A U COLLEGE OF ENGG.
VISAKHAPATNAM",UNIV,VSP,VISAKHAPATNAM,COED,MEC,3966.0,10509.0,21496.0,23145.0,16823.0,33843.0,5839.0,10509.0,5543.0,12969.0,7302.0,10509.0,5302.0,10509.0,5109.0,30430.0,7701.0,12724.0,2019.0
AUCE,"A U COLLEGE OF ENGG.
VISAKHAPATNAM",UNIV,VSP,VISAKHAPATNAM,COED,MET,15379.0,23587.0,43358.0,46291.0,95151.0,95151.0,35366.0,52587.0,38352.0,125300.0,15379.0,23587.0,20143.0,28517.0,88783.0,104880.0,42539.0,40866.0,2019.0
AUCE,"A U COLLEGE OF ENGG.
VISAKHAPATNAM",UNIV,VSP,VISAKHAPATNAM,COED,NAM,9772.0,25765.0,45406.0,98697.0,116100.0,116100.0,21251.0,36329.0,33459.0,76456.0,9772.0,63238.0,16563.0,33551.0,56845.0,56845.0,26834.0,19961.0,2019.0
AUCESF,"A U COLLEGE OF ENGG-SELF FINANCE
VISAKHAPATNAM",SF,VSP,VISAKHAPATNAM,COED,INF,10505.0,10505.0,40621.0,43758.0,110081.0,110081.0,17502.0,37311.0,17912.0,22246.0,15083.0,15083.0,15211.0,16144.0,24718.0,24718.0,15695.0,13424.0,2019.0
AUCP,"AU COLLEGE OF ENGG. SCHOOL OF
PHARMACY",UNIV,VSP,VISAKHAPATNAM,COED,PHM,51309.0,82280.0,128800.0,128800.0,51309.0,122016.0,60740.0,82280.0,84382.0,84382.0,51309.0,82280.0,51309.0,113527.0,81189.0,82280.0,110756.0,91949.0,2019.0
AUCPSF,"AU COLLEGE OF ENGG.SCHOOL OF
PHARMACY-SELF FINANCE",SF,VSP,VISAKHAPATNAM,COED,PHD,99234.0,99234.0,120612.0,120612.0,99234.0,99234.0,99234.0,99234.0,99234.0,99234.0,99234.0,99234.0,99234.0,99234.0,99234.0,99234.0,121942.0,85987.0,2019.0
AUEWSF,A U COLLEGE OF ENGG FOR WOMEN,SF,VSP,VISAKHAPATNAM,GIRLS,CIV,87926.0,35694.0,122085.5,124369.0,127591.0,95553.0,124210.0,90611.0,121348.0,94835.0,106901.0,114641.0,112851.0,48916.0,116709.5,83523.0,104696.0,83307.0,2019.0
AUEWSF,A U COLLEGE OF ENGG FOR WOMEN,SF,VSP,VISAKHAPATNAM,GIRLS,CSE,87926.0,9658.0,122085.5,31813.0,127591.0,86492.0,124210.0,18715.0,121348.0,13717.0,106901.0,111597.0,112851.0,11780.0,116709.5,12977.0,104696.0,12072.0,2019.0
AUEWSF,A U COLLEGE OF ENGG FOR WOMEN,SF,VSP,VISAKHAPATNAM,GIRLS,ECE,87926.0,11059.0,122085.5,43477.0,127591.0,76218.0,124210.0,18079.0,121348.0,19450.0,106901.0,26112.0,112851.0,20860.0,116709.5,21969.0,104696.0,27194.0,2019.0
AUEWSF,A U COLLEGE OF ENGG FOR WOMEN,SF,VSP,VISAKHAPATNAM,GIRLS,EEE,87926.0,28846.0,122085.5,91587.0,127591.0,83404.0,124210.0,45345.0,121348.0,32768.0,106901.0,53441.0,112851.0,39654.0,116709.5,52613.0,104696.0,31031.0,2019.0
AUEWSF,A U COLLEGE OF ENGG FOR WOMEN,SF,VSP,VISAKHAPATNAM,GIRLS,MEC,87926.0,24037.0,122085.5,101511.0,127591.0,129289.0,124210.0,89860.0,121348.0,72319.0,106901.0,60691.0,112851.0,43877.0,116709.5,61505.0,104696.0,68099.0,2019.0
AVEN,"AVANTHI INSTITUTE OF ENGG. AND
TECHNOLOGY",PVT,VSP,NARSIPATNAM,COED,CSE,68172.0,68172.0,119979.0,130176.0,75419.0,113603.0,96006.0,126270.0,127825.0,127825.0,68172.0,98314.0,110000.0,123283.0,68172.0,102837.0,124876.0,112228.0,2019.0
AVEN,"AVANTHI INSTITUTE OF ENGG. AND
TECHNOLOGY",PVT,VSP,NARSIPATNAM,COED,ECE,64008.0,100725.0,118240.0,128007.0,116941.0,127852.0,124429.0,127577.0,117691.0,117691.0,64008.0,100725.0,64008.0,100725.0,73667.0,100725.0,118301.0,115699.0,2019.0
AVEN,"AVANTHI INSTITUTE OF ENGG. AND
TECHNOLOGY",PVT,VSP,NARSIPATNAM,COED,EEE,130056.0,130085.0,130056.0,130085.0,130515.0,130569.0,130110.0,130110.0,130056.0,130085.0,149299.0,123012.0,130056.0,130085.0,130056.0,130085.0,104696.0,155401.0,2019.0
AVEN,"AVANTHI INSTITUTE OF ENGG. AND
TECHNOLOGY",PVT,VSP,NARSIPATNAM,COED,MEC,50806.0,50806.0,72890.0,72890.0,108570.0,108570.0,126083.0,126083.0,127228.0,127228.0,94204.0,94204.0,125324.0,125324.0,50806.0,50806.0,104696.0,85987.0,2019.0
AVEV,"AVANTHI INST. OF ENGINEERING AND
TECHNOLOGY",PVT,VZM,BHOGAPURAM,COED,CIV,61878.0,61878.0,128885.0,128885.0,61878.0,61878.0,114728.0,114728.0,61878.0,61878.0,61878.0,61878.0,61878.0,61878.0,111961.0,111961.0,104696.0,85987.0,2019.0
AVEV,"AVANTHI INST. OF ENGINEERING AND
TECHNOLOGY",PVT,VZM,BHOGAPURAM,COED,CSE,77220.0,77220.0,130224.0,130224.0,115899.0,115899.0,114040.0,124010.0,124822.0,124822.0,81905.0,107773.0,94075.0,109198.0,125607.0,125607.0,126159.0,106611.0,2019.0
AVEV,"AVANTHI INST. OF ENGINEERING AND
TECHNOLOGY",PVT,VZM,BHOGAPURAM,COED,ECE,72606.0,97424.0,129438.0,129438.0,110731.0,113213.0,129304.0,129304.0,112279.0,112279.0,86202.0,97424.0,113045.0,120350.0,99370.0,125397.0,123107.0,119741.0,2019.0
AVEV,"AVANTHI INST. OF ENGINEERING AND
TECHNOLOGY",PVT,VZM,BHOGAPURAM,COED,EEE,130056.0,130085.0,130056.0,130085.0,130056.0,130085.0,130110.0,130110.0,130150.0,130159.0,125630.0,125630.0,130056.0,130085.0,130056.0,130085.0,62669.0,85987.0,2019.0
AVEV,"AVANTHI INST. OF ENGINEERING AND
TECHNOLOGY",PVT,VZM,BHOGAPURAM,COED,MEC,116239.0,125823.0,129785.0,129785.0,116239.0,125823.0,116239.0,125823.0,116239.0,125823.0,116239.0,125823.0,116239.0,125823.0,116239.0,125823.0,103251.0,85987.0,2019.0
AVNP,AVANTHI INST. OF PHARM. SCI.,PVT,VZM,BHOGAPURAM,COED,PHM,104312.0,104312.0,104312.0,104312.0,104312.0,104312.0,104312.0,104312.0,104312.0,104312.0,104312.0,104312.0,104312.0,104312.0,104312.0,104312.0,104696.0,85987.0,2019.0
BABA,BABA INST OF TECH AND SCIENCES,PVT,VSP,VISAKHAPATNAM,COED,CIV,92729.0,92729.0,130379.0,130379.0,92729.0,127329.0,116549.0,116549.0,128813.0,128813.0,92729.0,92729.0,95183.0,95183.0,92729.0,92729.0,106789.0,85987.0,2019.0
