SNO,INST_CODE,INST_NAME,TYPE,DISTRICT,PLACE,COED,AFFLIATED,BRANCH_CODE,OC_BOYS,OC_GIRLS,SC_BOYS,SC_GIRLS,ST_BOYS,ST_GIRLS,BCA_BOYS,BCA_GIRLS,BCB_BOYS,BCB_GIRLS,BCC_BOYS,BCC_GIRLS,BCD_BOYS,BCD_GIRLS,BCE_BOYS,BCE_GIRLS,OC_EWS_BOYS,OC_EWS_GIRLS,COLLEGE_FEE
1227,SRTS,SRINIVASA INST OF TECHNOLOGY AND SCIENCE,PVT,KADAPA,KADAPA,COED,JNTUA,AIM,123833.0,123833.0,177673.0,177673.0,123833.0,123833.0,123833.0,123833.0,123833.0,123833.0,123833.0,123833.0,123833.0,123833.0,123833.0,123833.0,999999.0,999999.0,43000.0
1228,SRTS,SRINIVASA INST OF TECHNOLOGY AND SCIENCE,PVT,KADAPA,KADAPA,COED,JNTUA,CSE,175594.0,175594.0,177605.0,177605.0,175594.0,175594.0,175594.0,175594.0,175594.0,175594.0,175594.0,175594.0,175594.0,175594.0,175594.0,175594.0,170037.0,151692.0,43000.0
1229,SRTS,SRINIVASA INST OF TECHNOLOGY AND SCIENCE,PVT,KADAPA,KADAPA,COED,JNTUA,ECE,138499.0,138499.0,138499.0,138499.0,138499.0,138499.0,138499.0,138499.0,138499.0,138499.0,138499.0,138499.0,138499.0,138499.0,138499.0,138499.0,999999.0,999999.0,43000.0
1230,SVCK,SRI VENKATESWARA COLLEGE OF ENGINEERING,PVT,KADAPA,KADAPA,COED,JNTUA,CSE,139206.0,139206.0,175898.0,175898.0,166147.0,166147.0,173517.0,173693.0,168105.0,168105.0,141476.0,141476.0,150456.0,168332.0,140609.0,140766.0,172209.0,166405.0,47100.0
1231,SVCK,SRI VENKATESWARA COLLEGE OF ENGINEERING,PVT,KADAPA,KADAPA,COED,JNTUA,CSM,97143.0,97143.0,164024.0,164024.0,164572.0,164572.0,142902.0,142902.0,122488.0,148481.0,163248.0,163248.0,169161.0,169161.0,169211.0,169211.0,139722.0,118729.0,47100.0
1232,SVCK,SRI VENKATESWARA COLLEGE OF ENGINEERING,PVT,KADAPA,KADAPA,COED,JNTUA,ECE,143443.0,143443.0,143443.0,143443.0,143443.0,143443.0,175519.0,175519.0,143443.0,143443.0,143443.0,143443.0,143443.0,143443.0,150317.0,150317.0,999999.0,999999.0,47100.0
1233,SVIK,SRI VENKATESWARA INST. OF SCIENCE AND TECHNOLOGY,PVT,KADAPA,KADAPA,COED,JNTUA,CSE,90602.0,90602.0,90602.0,90602.0,90602.0,90602.0,90602.0,160503.0,90602.0,90602.0,90602.0,90602.0,90602.0,90602.0,140987.0,140987.0,156146.0,156146.0,46800.0
1234,SVIK,SRI VENKATESWARA INST. OF SCIENCE AND TECHNOLOGY,PVT,KADAPA,KADAPA,COED,JNTUA,ECE,164126.0,164126.0,164126.0,164126.0,164126.0,164126.0,164126.0,164126.0,164126.0,164126.0,164126.0,164126.0,164126.0,164126.0,164126.0,164126.0,999999.0,999999.0,46800.0
1235,VITS,VAAGDEVI INSTITUTE OF TECHNOLOGY. AND SCI.,PVT,KADAPA,PRODDATUR,COED,JNTUA,CSE,148356.0,148356.0,165440.0,166484.0,148356.0,148356.0,177014.0,177014.0,166445.0,166445.0,148356.0,148356.0,148356.0,166424.0,151415.0,151415.0,174078.0,176132.0,43000.0
1236,VITS,VAAGDEVI INSTITUTE OF TECHNOLOGY. AND SCI.,PVT,KADAPA,PRODDATUR,COED,JNTUA,ECE,133950.0,136856.0,175354.0,175354.0,133950.0,136856.0,133950.0,136856.0,173167.0,173167.0,133950.0,136856.0,133950.0,136856.0,133950.0,136856.0,999999.0,999999.0,43000.0
1237,YGVU,YGVU YSR ENGINEERING COLLEGE,UNIV,KADAPA,PRODDATUR,COED,YGVU,CIV,999999.0,999999.0,137938.0,165301.0,177406.0,177406.0,999999.0,999999.0,169114.0,169114.0,143767.0,143767.0,166984.0,166984.0,999999.0,999999.0,999999.0,999999.0,15500.0
1238,YGVU,YGVU YSR ENGINEERING COLLEGE,UNIV,KADAPA,PRODDATUR,COED,YGVU,CSE,79207.0,79207.0,109125.0,109125.0,128525.0,128525.0,115112.0,115112.0,124161.0,124161.0,79207.0,79207.0,136489.0,136489.0,79207.0,136314.0,116945.0,35973.0,15500.0
1239,YGVU,YGVU YSR ENGINEERING COLLEGE,UNIV,KADAPA,PRODDATUR,COED,YGVU,ECE,96490.0,96490.0,144692.0,144692.0,150730.0,150730.0,143861.0,143861.0,173260.0,173260.0,151965.0,151965.0,146337.0,175572.0,141464.0,141464.0,35342.0,44220.0,15500.0
1240,YGVU,YGVU YSR ENGINEERING COLLEGE,UNIV,KADAPA,PRODDATUR,COED,YGVU,EEE,57718.0,75406.0,165239.0,172354.0,107722.0,107722.0,158416.0,158416.0,57718.0,75406.0,57718.0,75406.0,57718.0,75406.0,57718.0,75406.0,999999.0,999999.0,15500.0
1241,YGVU,YGVU YSR ENGINEERING COLLEGE,UNIV,KADAPA,PRODDATUR,COED,YGVU,MEC,155425.0,155425.0,175842.0,175842.0,165923.0,165923.0,155425.0,155425.0,155425.0,161919.0,155425.0,155425.0,155425.0,165039.0,155425.0,155425.0,999999.0,999999.0,15500.0
1242,YGVU,YGVU YSR ENGINEERING COLLEGE,UNIV,KADAPA,PRODDATUR,COED,YGVU,MMT,173083.0,173083.0,173083.0,173083.0,173083.0,173083.0,173083.0,173083.0,173083.0,173083.0,173083.0,173083.0,173083.0,173083.0,173083.0,173083.0,999999.0,999999.0,15500.0
1243,ASKW,ASHOKA WOMEN'S ENGINEERING COLLEGE,PVT,KURNOOL,KURNOOL,GIRLS,JNTUA,CAI,75063.0,75063.0,175219.0,175219.0,100099.0,100099.0,112186.0,112186.0,129016.0,129016.0,171432.0,171432.0,175113.0,175113.0,115173.0,115173.0,134254.0,134254.0,50000.0
1244,ASKW,ASHOKA WOMEN'S ENGINEERING COLLEGE,PVT,KURNOOL,KURNOOL,GIRLS,JNTUA,CIV,114872.0,114872.0,137986.0,137986.0,145107.0,145107.0,157110.0,157110.0,152525.0,152525.0,999999.0,999999.0,114872.0,114872.0,114872.0,114872.0,999999.0,999999.0,50000.0
1245,ASKW,ASHOKA WOMEN'S ENGINEERING COLLEGE,PVT,KURNOOL,KURNOOL,GIRLS,JNTUA,CSE,63532.0,63532.0,174126.0,174126.0,175167.0,175167.0,97208.0,97208.0,121733.0,121733.0,140725.0,140725.0,168628.0,168628.0,106695.0,106695.0,110801.0,110801.0,50000.0
1246,ASKW,ASHOKA WOMEN'S ENGINEERING COLLEGE,PVT,KURNOOL,KURNOOL,GIRLS,JNTUA,ECE,93253.0,93253.0,177320.0,177320.0,134072.0,134072.0,127849.0,127849.0,176894.0,176894.0,125609.0,125609.0,169301.0,169301.0,138789.0,138789.0,167430.0,167430.0,50000.0
1247,ASKW,ASHOKA WOMEN'S ENGINEERING COLLEGE,PVT,KURNOOL,KURNOOL,GIRLS,JNTUA,EEE,128672.0,128672.0,138817.0,138817.0,128672.0,128672.0,169713.0,169713.0,175425.0,175425.0,151711.0,151711.0,128672.0,128672.0,161511.0,161511.0,159712.0,159712.0,50000.0
1248,ASKWOC,ASHOKA WOMEN'S ENGINEERING COLLEGE-OFF CAMPUS,PVT,KURNOOL,CHINNATEKURU VILLAGE,GIRLS,JNTUA,CIV,146748.0,146748.0,146748.0,146748.0,158615.0,158615.0,158745.0,158745.0,166915.0,166915.0,999999.0,999999.0,157587.0,157587.0,146748.0,146748.0,999999.0,999999.0,43000.0
1249,ASKWOC,ASHOKA WOMEN'S ENGINEERING COLLEGE-OFF CAMPUS,PVT,KURNOOL,CHINNATEKURU VILLAGE,GIRLS,JNTUA,CSE,68669.0,68669.0,147425.0,147425.0,172697.0,172697.0,78834.0,78834.0,93255.0,93255.0,166985.0,166985.0,136835.0,136835.0,91110.0,91110.0,94557.0,94557.0,43000.0
1250,ASKWOC,ASHOKA WOMEN'S ENGINEERING COLLEGE-OFF CAMPUS,PVT,KURNOOL,CHINNATEKURU VILLAGE,GIRLS,JNTUA,ECE,83653.0,83653.0,176303.0,176303.0,174569.0,174569.0,120789.0,120789.0,136439.0,136439.0,140632.0,140632.0,158577.0,158577.0,121219.0,121219.0,155472.0,155472.0,43000.0
1251,ASKWOC,ASHOKA WOMEN'S ENGINEERING COLLEGE-OFF CAMPUS,PVT,KURNOOL,CHINNATEKURU VILLAGE,GIRLS,JNTUA,EEE,999999.0,999999.0,165779.0,165779.0,113735.0,113735.0,141883.0,141883.0,151140.0,151140.0,999999.0,999999.0,168707.0,168707.0,174194.0,174194.0,102108.0,102108.0,43000.0
1252,ASVR,SVR ENGINEERING COLLEGE,PVT,KURNOOL,NANDYAL,COED,JNTUA,CAI,109212.0,109212.0,176134.0,176134.0,136886.0,146838.0,174916.0,174916.0,163419.0,167501.0,121802.0,121802.0,155731.0,155731.0,150992.0,153404.0,141233.0,148085.0,43000.0
1253,ASVR,SVR ENGINEERING COLLEGE,PVT,KURNOOL,NANDYAL,COED,JNTUA,CIV,170188.0,170188.0,175430.0,175430.0,170188.0,170188.0,170188.0,170188.0,170188.0,170188.0,170188.0,170188.0,170188.0,170188.0,170188.0,170188.0,999999.0,999999.0,43000.0
1254,ASVR,SVR ENGINEERING COLLEGE,PVT,KURNOOL,NANDYAL,COED,JNTUA,CSE,104185.0,104185.0,177362.0,177851.0,161972.0,161972.0,157491.0,160350.0,171124.0,176739.0,174353.0,174353.0,175557.0,175557.0,137704.0,166596.0,157963.0,163452.0,43000.0
1255,ASVR,SVR ENGINEERING COLLEGE,PVT,KURNOOL,NANDYAL,COED,JNTUA,ECE,97417.0,138904.0,176906.0,176906.0,168409.0,172798.0,176102.0,176102.0,171408.0,171408.0,97417.0,138904.0,175340.0,175340.0,174872.0,174872.0,168233.0,144466.0,43000.0
1256,ASVR,SVR ENGINEERING COLLEGE,PVT,KURNOOL,NANDYAL,COED,JNTUA,EEE,70374.0,70374.0,157456.0,157456.0,70374.0,70374.0,158272.0,158272.0,70374.0,70374.0,70374.0,70374.0,70374.0,70374.0,70374.0,70374.0,999999.0,999999.0,43000.0
1257,ASVR,SVR ENGINEERING COLLEGE,PVT,KURNOOL,NANDYAL,COED,JNTUA,MEC,144693.0,158759.0,172266.0,172266.0,144693.0,158759.0,144693.0,158759.0,144693.0,158759.0,144693.0,158759.0,144693.0,158759.0,144693.0,158759.0,999999.0,999999.0,43000.0
1258,BEMA,BHEEMA INST OF TECHNOLOGY AND SCI,PVT,KURNOOL,ADONI,COED,JNTUA,CSE,120906.0,120906.0,177814.0,177814.0,120906.0,120906.0,175393.0,175393.0,176966.0,176966.0,120906.0,120906.0,174474.0,174474.0,170176.0,170752.0,170604.0,170604.0,43000.0
1259,BEMA,BHEEMA INST OF TECHNOLOGY AND SCI,PVT,KURNOOL,ADONI,COED,JNTUA,CSM,131555.0,131555.0,141046.0,141046.0,158611.0,158611.0,131555.0,131555.0,131555.0,131555.0,131555.0,131555.0,131555.0,131555.0,131555.0,131555.0,999999.0,999999.0,43000.0
1260,BEMA,BHEEMA INST OF TECHNOLOGY AND SCI,PVT,KURNOOL,ADONI,COED,JNTUA,ECE,104399.0,104399.0,156875.0,156875.0,104399.0,104399.0,104399.0,104399.0,104399.0,104399.0,104399.0,104399.0,104399.0,104399.0,104399.0,104399.0,999999.0,999999.0,43000.0
1261,BRNK,BRINDAVAN INST OF TECHNOLOGY AND SCI,PVT,KURNOOL,KURNOOL,COED,JNTUA,CSE,171889.0,171889.0,177566.0,177566.0,171889.0,171889.0,172733.0,172733.0,171889.0,174487.0,171889.0,171889.0,171889.0,171889.0,176559.0,176559.0,134750.0,134750.0,43000.0
1262,GPRE,G PULLA REDDY ENGINEERING. COLLEGE,PVT,KURNOOL,KURNOOL,COED,JNTUA,CIV,87039.0,87039.0,153334.0,165607.0,150488.0,162042.0,120808.0,127628.0,124257.0,168128.0,109736.0,143371.0,169809.0,169809.0,100827.0,151682.0,138629.0,170992.0,84000.0
1263,GPRE,G PULLA REDDY ENGINEERING. COLLEGE,PVT,KURNOOL,KURNOOL,COED,JNTUA,CSD,18511.0,18511.0,72578.0,75208.0,119717.0,170800.0,26552.0,26899.0,28597.0,28597.0,73245.0,73245.0,24705.0,28593.0,33669.0,33669.0,21846.0,16016.0,84000.0
1264,GPRE,G PULLA REDDY ENGINEERING. COLLEGE,PVT,KURNOOL,KURNOOL,COED,JNTUA,CSE,13380.0,13424.0,62903.0,62903.0,78101.0,91096.0,17203.0,17765.0,24856.0,24856.0,16792.0,87293.0,18296.0,18811.0,21684.0,21684.0,15605.0,18874.0,84000.0
1265,GPRE,G PULLA REDDY ENGINEERING. COLLEGE,PVT,KURNOOL,KURNOOL,COED,JNTUA,CSM,14007.0,14007.0,62069.0,78981.0,120282.0,135944.0,21496.0,21496.0,22638.0,22638.0,68001.0,68001.0,20709.0,22946.0,22020.0,24661.0,21139.0,14703.0,84000.0
1266,GPRE,G PULLA REDDY ENGINEERING. COLLEGE,PVT,KURNOOL,KURNOOL,COED,JNTUA,ECE,16261.0,23235.0,72142.0,72142.0,125270.0,125270.0,27008.0,27008.0,27252.0,27252.0,120937.0,120937.0,24797.0,29777.0,26099.0,87500.0,25391.0,20002.0,84000.0
1267,GPRE,G PULLA REDDY ENGINEERING. COLLEGE,PVT,KURNOOL,KURNOOL,COED,JNTUA,EEE,48842.0,48842.0,135860.0,135860.0,169148.0,169148.0,82906.0,82906.0,87014.0,120905.0,48842.0,167260.0,125885.0,125885.0,67075.0,67075.0,144681.0,103458.0,84000.0
1268,GPRE,G PULLA REDDY ENGINEERING. COLLEGE,PVT,KURNOOL,KURNOOL,COED,JNTUA,MEC,84818.0,84818.0,140416.0,159274.0,156991.0,163582.0,136362.0,150413.0,152365.0,168410.0,145260.0,145260.0,167803.0,172568.0,148935.0,148935.0,150882.0,172015.0,84000.0
1269,JNYP,ST.JOHNS COLLEGE OF PHARM SCI,PVT,KURNOOL,YEMMIGANOOR,COED,JNTUA,PHD,144379.0,144379.0,144379.0,144379.0,144379.0,144379.0,144379.0,144379.0,144379.0,144379.0,144379.0,144379.0,144379.0,144379.0,144379.0,144379.0,999999.0,999999.0,38000.0
1270,JONY,ST. JOHNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,KURNOOL,YEMMIGANOOR,COED,JNTUA,CAI,94619.0,94619.0,173237.0,173237.0,132436.0,132436.0,140732.0,156731.0,140352.0,145587.0,94619.0,158530.0,162425.0,162425.0,107791.0,166294.0,158047.0,122898.0,43000.0
1271,JONY,ST. JOHNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,KURNOOL,YEMMIGANOOR,COED,JNTUA,CIV,999999.0,999999.0,148495.0,148495.0,175374.0,175374.0,159686.0,159686.0,128870.0,128870.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,43000.0
1272,JONY,ST. JOHNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,KURNOOL,YEMMIGANOOR,COED,JNTUA,CSD,131025.0,131025.0,158455.0,172483.0,158964.0,158964.0,152831.0,166138.0,163465.0,163465.0,131025.0,131025.0,170128.0,171345.0,173827.0,175194.0,999999.0,999999.0,43000.0
1273,JONY,ST. JOHNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,KURNOOL,YEMMIGANOOR,COED,JNTUA,CSE,84250.0,84250.0,165833.0,165833.0,177777.0,177777.0,136197.0,160320.0,132113.0,132113.0,157711.0,157711.0,157751.0,172291.0,130364.0,130364.0,174280.0,138806.0,43000.0
1274,JONY,ST. JOHNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,KURNOOL,YEMMIGANOOR,COED,JNTUA,ECE,135715.0,135715.0,177396.0,177718.0,174295.0,174295.0,176077.0,176077.0,174875.0,174875.0,176603.0,176603.0,174387.0,174550.0,176644.0,176644.0,175361.0,175361.0,43000.0
1275,JONY,ST. JOHNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,KURNOOL,YEMMIGANOOR,COED,JNTUA,EEE,115744.0,115744.0,163633.0,163633.0,124437.0,124437.0,150380.0,150380.0,160021.0,160021.0,115744.0,115744.0,115744.0,115744.0,172411.0,172411.0,999999.0,999999.0,43000.0
1276,JONY,ST. JOHNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,KURNOOL,YEMMIGANOOR,COED,JNTUA,MEC,153735.0,153735.0,177771.0,177771.0,156589.0,156589.0,153735.0,153735.0,153735.0,153735.0,153735.0,153735.0,153735.0,153735.0,153735.0,153735.0,999999.0,999999.0,43000.0
1277,KVSP,DR.K V SUBBA REDDY INST OF PHARMACY,PVT,KURNOOL,KURNOOL,COED,JNTUA,PHM,163602.0,163602.0,163602.0,163602.0,163602.0,163602.0,163602.0,163602.0,163602.0,163602.0,163602.0,163602.0,163602.0,163602.0,163602.0,163602.0,999999.0,999999.0,52800.0
1278,KVSR,DR.K.V.SUBBA REDDY INST. OF TECHNOLOGY,PVT,KURNOOL,KURNOOL,COED,JNTUA,AI,93023.0,103784.0,176762.0,176762.0,164596.0,164596.0,137180.0,168761.0,156256.0,156256.0,93023.0,172313.0,167304.0,167304.0,129534.0,129534.0,151402.0,155715.0,45700.0
1279,KVSR,DR.K.V.SUBBA REDDY INST. OF TECHNOLOGY,PVT,KURNOOL,KURNOOL,COED,JNTUA,CIV,999999.0,999999.0,177144.0,177144.0,169077.0,169077.0,146868.0,154520.0,163276.0,174842.0,999999.0,999999.0,169778.0,169778.0,155227.0,155227.0,999999.0,999999.0,45700.0
1280,KVSR,DR.K.V.SUBBA REDDY INST. OF TECHNOLOGY,PVT,KURNOOL,KURNOOL,COED,JNTUA,CSD,80831.0,116862.0,173891.0,177624.0,162690.0,162690.0,141265.0,141265.0,152142.0,152142.0,80831.0,116862.0,152442.0,157535.0,122563.0,122563.0,117703.0,143480.0,45700.0
1281,KVSR,DR.K.V.SUBBA REDDY INST. OF TECHNOLOGY,PVT,KURNOOL,KURNOOL,COED,JNTUA,CSE,82175.0,96570.0,163613.0,170328.0,177058.0,177058.0,118454.0,118454.0,125671.0,173803.0,83946.0,164927.0,109657.0,136412.0,112603.0,117143.0,120875.0,141061.0,45700.0
1282,KVSR,DR.K.V.SUBBA REDDY INST. OF TECHNOLOGY,PVT,KURNOOL,KURNOOL,COED,JNTUA,CSM,70117.0,70117.0,175961.0,175961.0,79572.0,79572.0,147716.0,168181.0,151264.0,167938.0,142868.0,142868.0,117826.0,128032.0,70117.0,136520.0,127137.0,146871.0,45700.0
1283,KVSR,DR.K.V.SUBBA REDDY INST. OF TECHNOLOGY,PVT,KURNOOL,KURNOOL,COED,JNTUA,ECE,74826.0,102527.0,177471.0,177825.0,175902.0,175902.0,138473.0,151574.0,151587.0,170274.0,155396.0,155396.0,156625.0,158683.0,138049.0,141948.0,173113.0,151844.0,45700.0
1284,KVSR,DR.K.V.SUBBA REDDY INST. OF TECHNOLOGY,PVT,KURNOOL,KURNOOL,COED,JNTUA,EEE,110325.0,110325.0,173969.0,174826.0,152055.0,173752.0,160006.0,160006.0,162607.0,174267.0,110325.0,110325.0,153479.0,155310.0,173540.0,173540.0,142162.0,142162.0,45700.0
1285,KVSR,DR.K.V.SUBBA REDDY INST. OF TECHNOLOGY,PVT,KURNOOL,KURNOOL,COED,JNTUA,MEC,131129.0,131129.0,138322.0,153403.0,131129.0,131129.0,166577.0,166577.0,174346.0,174346.0,131129.0,131129.0,131129.0,131129.0,158520.0,158520.0,999999.0,999999.0,45700.0
1286,PCEK,G.PULLAIAH COLL. OF ENGG. AND TECHNOLOGY,PVT,KURNOOL,KURNOOL,COED,JNTUA,CAI,45651.0,45651.0,111513.0,111513.0,177856.0,177856.0,49691.0,52893.0,66778.0,66778.0,127341.0,127341.0,84483.0,87517.0,51631.0,83727.0,53459.0,44567.0,60900.0
1287,PCEK,G.PULLAIAH COLL. OF ENGG. AND TECHNOLOGY,PVT,KURNOOL,KURNOOL,COED,JNTUA,CIV,83757.0,83757.0,159281.0,174069.0,159158.0,159158.0,138218.0,140535.0,166366.0,166366.0,83757.0,83757.0,123850.0,161582.0,172278.0,172278.0,155799.0,155799.0,60900.0
1288,PCEK,G.PULLAIAH COLL. OF ENGG. AND TECHNOLOGY,PVT,KURNOOL,KURNOOL,COED,JNTUA,CSE,39763.0,39763.0,95075.0,95427.0,176409.0,176409.0,52820.0,52820.0,53972.0,53972.0,76282.0,86882.0,79563.0,79563.0,48901.0,48901.0,49933.0,44060.0,60900.0
1289,PCEK,G.PULLAIAH COLL. OF ENGG. AND TECHNOLOGY,PVT,KURNOOL,KURNOOL,COED,JNTUA,ECE,38846.0,44886.0,112736.0,125615.0,123383.0,127918.0,61860.0,70034.0,70737.0,77687.0,38846.0,44886.0,91120.0,91120.0,52828.0,57494.0,66382.0,70686.0,60900.0
1290,PCEK,G.PULLAIAH COLL. OF ENGG. AND TECHNOLOGY,PVT,KURNOOL,KURNOOL,COED,JNTUA,EEE,72197.0,72197.0,162364.0,176423.0,158209.0,159495.0,155718.0,155718.0,101184.0,116295.0,72197.0,72197.0,172026.0,172026.0,84425.0,134474.0,151466.0,125652.0,60900.0
1291,PCEK,G.PULLAIAH COLL. OF ENGG. AND TECHNOLOGY,PVT,KURNOOL,KURNOOL,COED,JNTUA,MEC,86580.0,86580.0,171536.0,171536.0,86580.0,172380.0,138556.0,141540.0,170638.0,170638.0,86580.0,86580.0,86580.0,170665.0,135927.0,135927.0,999999.0,999999.0,60900.0
1292,RAVW,RAVINDRA COLLEGE OF ENGG FOR WOMEN,PVT,KURNOOL,KURNOOL,GIRLS,JNTUA,CSE,60715.0,60715.0,177300.0,177300.0,142127.0,142127.0,92807.0,92807.0,123666.0,123666.0,146314.0,146314.0,169143.0,169143.0,103009.0,103009.0,129069.0,129069.0,43000.0
1293,RAVW,RAVINDRA COLLEGE OF ENGG FOR WOMEN,PVT,KURNOOL,KURNOOL,GIRLS,JNTUA,ECE,72744.0,72744.0,164571.0,164571.0,94408.0,94408.0,115531.0,115531.0,124996.0,124996.0,145598.0,145598.0,151664.0,151664.0,92545.0,92545.0,131588.0,131588.0,43000.0
1294,RGIT,RAJIV GANDHI MEMORIAL COLLEGE OF ENGG. AND TECH.,PVT,KURNOOL,NANDYAL,COED,JNTUA,CIV,123412.0,123412.0,171971.0,171971.0,177030.0,177030.0,142119.0,173080.0,158508.0,158508.0,123412.0,123412.0,167408.0,167408.0,174535.0,174535.0,999999.0,999999.0,59400.0
1295,RGIT,RAJIV GANDHI MEMORIAL COLLEGE OF ENGG. AND TECH.,PVT,KURNOOL,NANDYAL,COED,JNTUA,CSC,45616.0,45616.0,167243.0,167243.0,138750.0,168397.0,75821.0,75821.0,93038.0,93038.0,45616.0,45616.0,99816.0,117948.0,66153.0,86610.0,54295.0,52383.0,59400.0
1296,RGIT,RAJIV GANDHI MEMORIAL COLLEGE OF ENGG. AND TECH.,PVT,KURNOOL,NANDYAL,COED,JNTUA,CSD,44236.0,44236.0,156657.0,156657.0,156505.0,165363.0,61557.0,123284.0,77704.0,78684.0,155984.0,155984.0,98661.0,98661.0,71044.0,80826.0,53447.0,56832.0,59400.0
1297,RGIT,RAJIV GANDHI MEMORIAL COLLEGE OF ENGG. AND TECH.,PVT,KURNOOL,NANDYAL,COED,JNTUA,CSE,38870.0,42035.0,126282.0,133988.0,157511.0,157511.0,57971.0,109188.0,68918.0,68918.0,96837.0,167755.0,77014.0,77014.0,46418.0,49541.0,48226.0,38036.0,59400.0
1298,RGIT,RAJIV GANDHI MEMORIAL COLLEGE OF ENGG. AND TECH.,PVT,KURNOOL,NANDYAL,COED,JNTUA,CSM,33179.0,47082.0,147934.0,177652.0,161480.0,176538.0,65219.0,69171.0,70132.0,71234.0,144554.0,144554.0,71409.0,71409.0,54999.0,78890.0,43647.0,43701.0,59400.0
1299,RGIT,RAJIV GANDHI MEMORIAL COLLEGE OF ENGG. AND TECH.,PVT,KURNOOL,NANDYAL,COED,JNTUA,ECE,39971.0,39971.0,148076.0,148076.0,164084.0,164084.0,71700.0,144906.0,88236.0,88236.0,62711.0,62711.0,96497.0,135435.0,64757.0,71538.0,48320.0,55412.0,59400.0
1300,RGIT,RAJIV GANDHI MEMORIAL COLLEGE OF ENGG. AND TECH.,PVT,KURNOOL,NANDYAL,COED,JNTUA,EEE,87968.0,87968.0,177798.0,177798.0,164100.0,177017.0,159476.0,166634.0,162820.0,162820.0,173127.0,173127.0,115649.0,157671.0,122103.0,122103.0,113174.0,141161.0,59400.0
1301,RGIT,RAJIV GANDHI MEMORIAL COLLEGE OF ENGG. AND TECH.,PVT,KURNOOL,NANDYAL,COED,JNTUA,MEC,118006.0,129885.0,177566.0,177566.0,171717.0,171717.0,171999.0,171999.0,174978.0,174978.0,118006.0,129885.0,175878.0,175878.0,136398.0,174068.0,173782.0,173782.0,59400.0
1302,RUCESF,RAYALASEEMA UNIVERSITY COLLEGE OF ENGG-SELF FINANCE,SF,KURNOOL,KURNOOL,COED,RSUK,AI,141532.0,141532.0,177160.0,177160.0,161991.0,161991.0,158903.0,158903.0,169606.0,174605.0,141532.0,141532.0,175465.0,175465.0,141532.0,174608.0,170055.0,170055.0,60000.0
1303,RUCESF,RAYALASEEMA UNIVERSITY COLLEGE OF ENGG-SELF FINANCE,SF,KURNOOL,KURNOOL,COED,RSUK,CIV,141408.0,164018.0,177029.0,177029.0,141408.0,164018.0,141408.0,164018.0,141408.0,164018.0,141408.0,164018.0,141408.0,164018.0,141408.0,164018.0,999999.0,999999.0,60000.0
1304,RUCESF,RAYALASEEMA UNIVERSITY COLLEGE OF ENGG-SELF FINANCE,SF,KURNOOL,KURNOOL,COED,RSUK,CSE,85025.0,85025.0,171680.0,175722.0,167575.0,167575.0,170832.0,170832.0,174345.0,174345.0,139431.0,139431.0,166608.0,169779.0,130072.0,163368.0,139168.0,170809.0,60000.0
1305,RUCESF,RAYALASEEMA UNIVERSITY COLLEGE OF ENGG-SELF FINANCE,SF,KURNOOL,KURNOOL,COED,RSUK,ECE,84270.0,84270.0,165173.0,165173.0,106006.0,155077.0,161910.0,164652.0,144151.0,172505.0,114139.0,114139.0,136353.0,166521.0,132313.0,132313.0,124805.0,109248.0,60000.0
1306,RUCESF,RAYALASEEMA UNIVERSITY COLLEGE OF ENGG-SELF FINANCE,SF,KURNOOL,KURNOOL,COED,RSUK,MEC,155388.0,155388.0,155388.0,155388.0,155388.0,155388.0,155388.0,155388.0,155388.0,155388.0,155388.0,155388.0,155388.0,155388.0,155388.0,155388.0,999999.0,999999.0,60000.0
1307,SREC,SANTHIRAM ENGINEERING COLLEGE,PVT,KURNOOL,NANDYAL,COED,JNTUA,CSD,90285.0,90285.0,177345.0,177345.0,108557.0,137958.0,125336.0,125336.0,159581.0,171480.0,90285.0,90285.0,152086.0,158959.0,162173.0,162173.0,130469.0,131378.0,46300.0
1308,SREC,SANTHIRAM ENGINEERING COLLEGE,PVT,KURNOOL,NANDYAL,COED,JNTUA,CSE,72576.0,116030.0,161343.0,177233.0,169632.0,169632.0,95641.0,116030.0,133005.0,133005.0,102668.0,122758.0,114120.0,130988.0,94929.0,133189.0,105227.0,101026.0,46300.0
1309,SREC,SANTHIRAM ENGINEERING COLLEGE,PVT,KURNOOL,NANDYAL,COED,JNTUA,CSM,80085.0,80085.0,171687.0,171687.0,175612.0,175612.0,119751.0,143853.0,154670.0,154670.0,80085.0,80085.0,176295.0,176295.0,98523.0,141510.0,121946.0,125538.0,46300.0
